Index Number,Cycle Number,Experiment Number,MS Level,Total Ion Current,Scan Start Time (min),Selected Ion m/z
441,59,8,2,8682.14054070025,0.32435,588.89740034192
442,59,9,2,12494.8499083366,0.324733333333,650.864143050043
443,60,1,1,385179.9297281,0.326733333333,
444,60,2,2,2920.53809192747,0.327816666667,294.952535632971
445,60,3,2,2885.15282684859,0.328183333333,362.939674507313
446,60,4,2,9202.47205583676,0.32855,378.916994291185
447,60,5,2,4891.78832751808,0.328933333333,384.933990381085
448,60,6,2,3530.33772313527,0.3293,392.933137031738
449,60,7,2,3592.16646232334,0.329666666667,522.888018627339
450,60,8,2,7555.8176763643,0.33005,712.835239552787
451,60,9,2,4305.14892299266,0.330416666667,810.814969740485
452,61,1,1,346784.0969684,0.33245,
453,61,2,2,4994.92381812312,0.333416666667,293.174119097661
454,61,3,2,8951.25695570013,0.334133333333,310.928924027678
455,61,4,2,5351.53632918853,0.3345,554.340403476343
456,61,5,2,9606.71180984872,0.335233333333,596.894136413139
457,61,6,2,7601.93426936338,0.3356,726.850803729539
458,61,7,2,7636.68904789706,0.335966666667,862.820239016442
459,62,1,1,402604.6417149,0.33815,
460,62,2,2,17349.9702750054,0.33925,514.890298548259
461,62,3,2,11262.8286012884,0.339616666667,528.906366876606
462,62,4,2,11876.8794030989,0.34,568.357971822954
463,62,5,2,9884.24778177511,0.340366666667,590.877770132302
464,62,6,2,6981.69048183793,0.340733333333,644.848211460206
465,62,7,2,6056.3139953057,0.341116666667,664.882285603659
466,62,8,2,6193.02354050594,0.341483333333,718.851855637848
467,62,9,2,5881.77484550516,0.34185,870.80285344035
468,63,1,1,438439.4325439,0.343866666667,
469,63,2,2,7192.28039208572,0.344966666667,316.946338784296
470,63,3,2,8587.43387533874,0.345333333333,446.903471671992
471,63,4,2,5369.70218875116,0.345716666667,508.33936671819
472,63,5,2,10675.5841559967,0.346083333333,576.862580138485
473,63,6,2,15395.7475283078,0.34645,582.878672937093
474,63,7,2,10395.9115865391,0.346833333333,588.896872027672
475,63,8,2,6660.20987694517,0.3472,780.825204592495
476,63,9,2,9750.55950043627,0.347566666667,786.837356418801
477,64,1,1,386419.5070347,0.349566666667,
478,64,2,2,4902.30577302655,0.35065,362.939527106974
479,64,3,2,4800.02686190701,0.351016666667,384.933232922986
480,64,4,2,5035.57223035498,0.351383333333,452.921380007125
481,64,5,2,8066.89689322221,0.351766666667,508.874344880259
482,64,6,2,10192.0106958277,0.352133333333,520.908175614717
483,64,7,2,15430.5898353309,0.3525,650.863350224491
484,64,8,2,10751.3416497225,0.352883333333,658.863495943512
485,64,9,2,11051.1536440182,0.35325,712.83538680075
